C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_50_304.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_50_304.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_50_304.jpg, 0, 1, 0, 12.35764
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_50_409.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_50_409.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_50_409.jpg, 0, 1, 0, 13.16885
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_50_511.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_50_511.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_50_511.jpg, 0, 1, 0, 14.59128
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_50_620.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_50_620.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_50_620.jpg, 0, 1, 0, 15.42548
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_50_725.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_50_725.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_50_725.jpg, 0, 1, 0, 16.66369
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_50_835.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_50_835.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_50_835.jpg, 0, 1, 0, 17.9269
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_50_935.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_50_935.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_50_935.jpg, 0, 1, 0, 18.79984
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_037.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_037.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_037.jpg, 0, 1, 0, 19.95521
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_148.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_148.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_148.jpg, 0, 1, 0, 21.14586
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_251.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_251.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_251.jpg, 0, 1, 0, 22.08913
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_354.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_354.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_354.jpg, 0, 1, 0, 23.11166
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_463.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_463.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_463.jpg, 0, 1, 0, 24.27944
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_569.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_569.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_569.jpg, 0, 1, 0, 25.24477
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_671.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_671.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_671.jpg, 0, 1, 0, 26.19948
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_776.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_776.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_776.jpg, 0, 1, 0, 27.14933
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_879.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_879.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_879.jpg, 0, 1, 0, 28.08212
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_51_984.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_51_984.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_51_984.jpg, 0, 1, 0, 29.19118
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_52_088.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_52_088.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_52_088.jpg, 0, 1, 0, 30.10603
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_52_199.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_52_199.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_52_199.jpg, 0, 1, 0, 30.19029
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_52_303.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_52_303.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_52_303.jpg, 0, 1, 0, 30.19031
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_52_410.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_52_410.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_52_410.jpg, 0, 1, 0, 30.19029
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_52_515.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_52_515.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_52_515.jpg, 0, 1, 0, 30.19032
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_52_624.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_52_624.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_52_624.jpg, 0, 1, 0, 30.19028
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_52_730.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_52_730.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_52_730.jpg, 0, 1, 0, 30.1895
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_52_833.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_52_833.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_52_833.jpg, 0, 1, 0, 30.19033
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_52_938.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_52_938.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_52_938.jpg, 0, 1, 0, 30.19044
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_045.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_045.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_045.jpg, 0, 1, 0, 30.19032
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_148.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_148.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_148.jpg, 0, 1, 0, 30.19029
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_253.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_253.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_253.jpg, 0, 0.7076552, 0, 30.12865
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_358.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_358.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_358.jpg, 0, 0.3962544, 0, 30.05226
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_465.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_465.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_465.jpg, 0, 0.04932063, 0, 29.88805
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_567.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_567.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_567.jpg, -0.07290961, 0, 0, 29.59457
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_678.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_678.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_678.jpg, -0.3727276, 0, 0, 29.20101
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_788.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_788.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_788.jpg, -0.0115358, 0, 0, 28.84586
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_894.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_894.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_894.jpg, 0, 0, 0, 28.55207
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_53_995.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_53_995.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_53_995.jpg, 0, 0, 0, 28.2647
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_54_100.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_54_100.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_54_100.jpg, 0, 0, 0, 27.98081
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_54_202.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_54_202.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_54_202.jpg, 0, 0, 0, 27.644
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_54_307.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_54_307.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_54_307.jpg, 0, 0, 0, 27.36642
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_54_414.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_54_414.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_54_414.jpg, -0.2926654, 0, 0, 27.03808
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_54_518.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_54_518.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_54_518.jpg, -0.0003875792, 0, 0, 26.76028
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_54_622.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_54_622.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_54_622.jpg, 0, 0, 0, 26.43743
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_54_731.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_54_731.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_54_731.jpg, 0, 0, 0, 26.1719
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_54_834.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_54_834.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_54_834.jpg, 0, 0.2832941, 0, 26.10411
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_54_939.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_54_939.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_54_939.jpg, 0, 0.5757548, 0, 26.4124
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_045.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_045.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_045.jpg, 0, 0.9397957, 0, 27.27818
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_151.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_151.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_151.jpg, 0, 1, 0, 28.20231
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_260.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_260.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_260.jpg, 0, 1, 0, 29.12725
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_363.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_363.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_363.jpg, -0.3079848, 1, 0, 30.16156
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_468.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_468.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_468.jpg, 0, 1, 0, 30.18965
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_571.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_571.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_571.jpg, 0, 1, 0, 30.19005
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_680.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_680.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_680.jpg, 0, 1, 0, 30.19027
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_784.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_784.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_784.jpg, 0, 1, 0, 30.19029
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_887.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_887.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_887.jpg, 0, 1, 0, 30.19028
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_55_997.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_55_997.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_55_997.jpg, 0, 1, 0, 30.19029
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_56_104.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_56_104.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_56_104.jpg, -0.3179485, 1, 0, 30.16895
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_56_211.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_56_211.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_56_211.jpg, 0, 1, 0, 30.18937
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_56_317.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_56_317.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_56_317.jpg, 0, 1, 0, 30.19004
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_56_417.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_56_417.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_56_417.jpg, 0, 1, 0, 30.1903
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_56_522.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_56_522.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_56_522.jpg, 0, 1, 0, 30.19029
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_56_625.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_56_625.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_56_625.jpg, 0, 1, 0, 30.19029
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_56_730.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_56_730.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_56_730.jpg, 0, 1, 0, 30.19029
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_56_836.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_56_836.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_56_836.jpg, 0, 1, 0, 30.19029
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_56_945.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_56_945.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_56_945.jpg, 0, 1, 0, 30.19025
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_57_049.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_57_049.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_57_049.jpg, 0, 1, 0, 30.19039
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_57_155.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_57_155.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_57_155.jpg, 0, 1, 0, 30.19018
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_57_278.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_57_278.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_57_278.jpg, 0, 1, 0, 30.19043
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_57_383.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_57_383.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_57_383.jpg, 0, 1, 0, 30.1902
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_57_488.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_57_488.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_57_488.jpg, 0, 1, 0, 30.18991
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_57_595.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_57_595.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_57_595.jpg, 0, 1, 0, 30.19004
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_57_698.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_57_698.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_57_698.jpg, -0.0206119, 1, 0, 30.18964
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_57_801.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_57_801.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_57_801.jpg, -0.3398191, 1, 0, 30.16666
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_57_904.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_57_904.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_57_904.jpg, -0.06719331, 1, 0, 30.19096
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_010.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_010.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_010.jpg, 0, 1, 0, 30.1897
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_112.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_112.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_112.jpg, 0, 1, 0, 30.19023
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_215.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_215.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_215.jpg, 0, 1, 0, 30.1903
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_317.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_317.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_317.jpg, 0, 1, 0, 30.19033
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_424.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_424.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_424.jpg, 0, 1, 0, 30.19032
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_528.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_528.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_528.jpg, 0, 1, 0, 30.19037
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_635.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_635.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_635.jpg, 0, 1, 0, 30.19035
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_738.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_738.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_738.jpg, 0, 1, 0, 30.1901
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_839.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_839.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_839.jpg, 0, 1, 0, 30.1902
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_58_946.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_58_946.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_58_946.jpg, 0, 1, 0, 30.18992
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_59_047.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_59_047.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_59_047.jpg, 0, 1, 0, 30.19011
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_59_150.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_59_150.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_59_150.jpg, 0, 1, 0, 30.19013
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_59_256.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_59_256.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_59_256.jpg, 0, 1, 0, 30.1901
C:\Users\name\Downloads\IMG\center_2020_08_07_16_50_59_359.jpg, C:\Users\name\Downloads\IMG\left_2020_08_07_16_50_59_359.jpg, C:\Users\name\Downloads\IMG\right_2020_08_07_16_50_59_359.jpg, 0, 1, 0, 30.19013
